,Speaker,transcript_text,clean_transcript_text,date
169,MR BLINDER,MR BLINDER The positive supply shock square in Don'schart,The positive supply shock square in Don'schart,19951219
170,CHAIRMAN GREENSPAN,"CHAIRMAN GREENSPAN Yes the positive supply shock squareHowever before I go too far let me repeat what I said when I first raised this issue about worker insecurity and wages If at a fixed degree of job insecurity there is an associated rise in real wages then at a higher level of job insecurity we would get the same trend at a lower level of real wages What I think is happening to us now is that we are going from this higher level of insecurity and tilting down into a lower level The transition period by definition temporarily creates a much slower rate of change but ultimately we get back to a new level with a rising trend The same thing occurs when we look at capital efficiency or this type of hypothesis It is a transitional issue and it is not one that puts us in a permanent state of noninflation What we do not know is where the fulcrum of this process is whether it is out there six months or six years The Paul David argument would say that it is out there six years I don't feel that confident about it but clearly this article which incidentally was written in 1989 has turned out to be extraordinarily prescient as to what has occurredGetting down to the mundane question of where that leaves us for policy today as a number of you have maintained falling inflation expectations have increased the real funds rate since July Indeed there is a question as to whether in fact the rate is higher now in real terms than it was when the nominal rate was at 6 percent It is ase call as to whether it is higher but it is not something that one readily rules out I know there is a sense of strength implicit in the Greenbook I have difficulty with it To me the economy has more of a feel of driving with the parking brake partially engaged One gets the sense that the economy is not breaking out as I thought it might last summer That suggests to me that the upside potential in this economy is limited I come to the conclusion whichshould not come as a surprise that we rightfully should be moving the funds rate lowerWhat are the risks? I am not worried about product price inflation if for no other reason than I think that the longer term is helpful But I am a little concerned that the behavior of inventories has not been as benevolent as I would have expected I agree with Mike Prell; I do not think that one can readily see real overhangs except in motor vehicles But we are not down to the slimmed pace that I felt we might have reached by now and it is making me a little uncomfortable So I am not concerned about moving lower in the context of worrying about reigniting product inflationary forces I think the probability of that is very low and frankly 25 basis points is not in that regard a big deal The real danger is that we are at the edge of a bond and stock bubble Yesterday's market clearly helped but it is not going to last very long The sharp runup in stock prices is very heavily determined by the climb in long-term bond prices but not fully There has been some not insignificant decline in real equity premiums and even though we are still well above the dangerous levels of October 1987 prior to the stock market crash we are in the lower ranges so to speak It would not take terribly much to drive us through That is the reason why if we are perceived to be easing policy it is conceivable that we could foster further problems in that regard Fortunately I think we may bese to at least some temporary peak in stock prices if for no other reason than that markets do not go straight up indefinitely and the Dow Jones Industrial average has been going literally straight upI have no problem with moving down now knowing that if the economy picks up we have a quite significant amount of time to move back up again and to tighten to whatever extent we think might be required I think nonetheless that we have to be a little careful about being too aggressive I would be uncomfortable with 50 basis points unless I knew for certain that the hypothesis that I have laid out here today were really true In fact if somebody guaranteed it to me I think we could safely go down 100 basis pointsI would go 25 basis points now with no change in the discount rate It is conceivable that we may have to go lower I do not think that we have to make that judgment and indeed it is not a judgment that I think it is appropriate for us to make at this time The reason that moving down more than 25 basis points would be a big deal is that we would then raise the discount rate question I think that requires a great deal more confidence that inflation is contained I would go symmetrical if we move down 25 basis points I would recommend that the action be accompanied by a statement that emphasized that the reason for the action would largely be the behavior of inflation For example if we were to do it I would recommend that the operative paragraph of our press statement say something like: ""Inflation has been somewhat more favorable than anticipated since the last easing of monetary policy in July and this result along with an associated moderation in inflation expectations warrants a modest easing in monetary conditions""I would eschew two issues in the press release One I would not say anything that has to do with the economy because I do not think the economy is what is relevant here I may not feel as strongly positive about the economic outlook as the Greenback butthere is no real evidence here of cumulative deterioration I think this is basically a long-term inflation adjustment process in which we are trying to set the real funds rate at the point where we can move toward price stability in a coherent way Secondly I would not like to see the word ""budget"" mentioned in the release because there has been much too much said about our basically rewarding good budget actions and penalizing bad budget actions We are not in that business nor can we nor should we be in such a business Nonstatement of any budget considerations will I think speak more loudly than anything we could say In any event I have run out of things to discuss and that is my recommendation at the moment I call on President Minehan","Yes the positive supply shock squareHowever before I go too far let me repeat what I said when I first raised this issue about worker insecurity and wages If at a fixed degree of job insecurity there is an associated rise in real wages then at a higher level of job insecurity we would get the same trend at a lower level of real wages What I think is happening to us now is that we are going from this higher level of insecurity and tilting down into a lower level The transition period by definition temporarily creates a much slower rate of change but ultimately we get back to a new level with a rising trend The same thing occurs when we look at capital efficiency or this type of hypothesis It is a transitional issue and it is not one that puts us in a permanent state of noninflation What we do not know is where the fulcrum of this process is whether it is out there six months or six years The Paul David argument would say that it is out there six years I don't feel that confident about it but clearly this article which incidentally was written in 1989 has turned out to be extraordinarily prescient as to what has occurredGetting down to the mundane question of where that leaves us for policy today as a number of you have maintained falling inflation expectations have increased the real funds rate since July Indeed there is a question as to whether in fact the rate is higher now in real terms than it was when the nominal rate was at 6 percent It is ase call as to whether it is higher but it is not something that one readily rules out I know there is a sense of strength implicit in the Greenbook I have difficulty with it To me the economy has more of a feel of driving with the parking brake partially engaged One gets the sense that the economy is not breaking out as I thought it might last summer That suggests to me that the upside potential in this economy is limited I come to the conclusion whichshould not come as a surprise that we rightfully should be moving the funds rate lowerWhat are the risks? I am not worried about product price inflation if for no other reason than I think that the longer term is helpful But I am a little concerned that the behavior of inventories has not been as benevolent as I would have expected I agree with Mike Prell; I do not think that one can readily see real overhangs except in motor vehicles But we are not down to the slimmed pace that I felt we might have reached by now and it is making me a little uncomfortable So I am not concerned about moving lower in the context of worrying about reigniting product inflationary forces I think the probability of that is very low and frankly 25 basis points is not in that regard a big deal The real danger is that we are at the edge of a bond and stock bubble Yesterday's market clearly helped but it is not going to last very long The sharp runup in stock prices is very heavily determined by the climb in long-term bond prices but not fully There has been some not insignificant decline in real equity premiums and even though we are still well above the dangerous levels of October 1987 prior to the stock market crash we are in the lower ranges so to speak It would not take terribly much to drive us through That is the reason why if we are perceived to be easing policy it is conceivable that we could foster further problems in that regard Fortunately I think we may bese to at least some temporary peak in stock prices if for no other reason than that markets do not go straight up indefinitely and the Dow Jones Industrial average has been going literally straight upI have no problem with moving down now knowing that if the economy picks up we have a quite significant amount of time to move back up again and to tighten to whatever extent we think might be required I think nonetheless that we have to be a little careful about being too aggressive I would be uncomfortable with 50 basis points unless I knew for certain that the hypothesis that I have laid out here today were really true In fact if somebody guaranteed it to me I think we could safely go down 100 basis pointsI would go 25 basis points now with no change in the discount rate It is conceivable that we may have to go lower I do not think that we have to make that judgment and indeed it is not a judgment that I think it is appropriate for us to make at this time The reason that moving down more than 25 basis points would be a big deal is that we would then raise the discount rate question I think that requires a great deal more confidence that inflation is contained I would go symmetrical if we move down 25 basis points I would recommend that the action be accompanied by a statement that emphasized that the reason for the action would largely be the behavior of inflation For example if we were to do it I would recommend that the operative paragraph of our press statement say something like: ""Inflation has been somewhat more favorable than anticipated since the last easing of monetary policy in July and this result along with an associated moderation in inflation expectations warrants a modest easing in monetary conditions""I would eschew two issues in the press release One I would not say anything that has to do with the economy because I do not think the economy is what is relevant here I may not feel as strongly positive about the economic outlook as the Greenback butthere is no real evidence here of cumulative deterioration I think this is basically a long-term inflation adjustment process in which we are trying to set the real funds rate at the point where we can move toward price stability in a coherent way Secondly I would not like to see the word ""budget"" mentioned in the release because there has been much too much said about our basically rewarding good budget actions and penalizing bad budget actions We are not in that business nor can we nor should we be in such a business Nonstatement of any budget considerations will I think speak more loudly than anything we could say In any event I have run out of things to discuss and that is my recommendation at the moment I call on President Minehan",19951219
171,MS MINEHAN,MS MINEHAN I think you have laid out an extraordinarily intriguing and interesting scenario When preparing for this meeting and looking at the forces in the economy our use of a traditional Keynesian framework to evaluate the Greenbook forecast led us to agree with that forecast--the patterns of good solid growth stable inflation rates low unemployment and so forth--and we saw the risks to that forecast as being relatively balanced However when one begins to think about the changing framework--that is the nairu being lower using that as convenient terminology or the economy's potential being higher and perhaps providing a little more room for growth without higher inflation if that new environment has materialized--then it is quite tempting to think of the current level of real interest rates as too high to promote the projected levels of growth The new framework suggests some additional room to probe on the up side or the down side however one wants to look at it and possibly to get more growth out of the economy at given levels of inflation or even declining rates of inflation I would like to believe that such a new world is here and that there is some evidence given the reactions of wages and so forth that says it is hereHowever I don't think the evidence is strong enough yet to be really persuasiveReflecting on your comments about the potential bubble in the bond and stock markets Mr Chairman it is hard for me to believe that real interest rates are too high It is also hard for me to think about easing credit in the face of the kinds of financial markets that we have right now The costs of being wrong both in terms of the stock and bond market bubbles and in terms of capacity constraints and so on if the world has not changed clearly are much higher if upside risks are realized as opposed to downside risksSo my basic inclination would be not to change policy at this meeting but I can't debate 25 basis points We talk about having purchased insurance against downside risks in July My attitude at this point would be not to change policy in the sense that that purchases insurance against upside risks All that said I don't think I will dissent over 25 basis points but I think there are risks here and the risks pertain to whether or not we have that new world you described sufficiently in hand,I think you have laid out an extraordinarily intriguing and interesting scenario When preparing for this meeting and looking at the forces in the economy our use of a traditional Keynesian framework to evaluate the Greenbook forecast led us to agree with that forecast--the patterns of good solid growth stable inflation rates low unemployment and so forth--and we saw the risks to that forecast as being relatively balanced However when one begins to think about the changing framework--that is the nairu being lower using that as convenient terminology or the economy's potential being higher and perhaps providing a little more room for growth without higher inflation if that new environment has materialized--then it is quite tempting to think of the current level of real interest rates as too high to promote the projected levels of growth The new framework suggests some additional room to probe on the up side or the down side however one wants to look at it and possibly to get more growth out of the economy at given levels of inflation or even declining rates of inflation I would like to believe that such a new world is here and that there is some evidence given the reactions of wages and so forth that says it is hereHowever I don't think the evidence is strong enough yet to be really persuasiveReflecting on your comments about the potential bubble in the bond and stock markets Mr Chairman it is hard for me to believe that real interest rates are too high It is also hard for me to think about easing credit in the face of the kinds of financial markets that we have right now The costs of being wrong both in terms of the stock and bond market bubbles and in terms of capacity constraints and so on if the world has not changed clearly are much higher if upside risks are realized as opposed to downside risksSo my basic inclination would be not to change policy at this meeting but I can't debate 25 basis points We talk about having purchased insurance against downside risks in July My attitude at this point would be not to change policy in the sense that that purchases insurance against upside risks All that said I don't think I will dissent over 25 basis points but I think there are risks here and the risks pertain to whether or not we have that new world you described sufficiently in hand,19951219
172,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Vice Chairman,Vice Chairman,19951219
173,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH Mr Chairman on the basis of my earlier comments nobody will be surprised that I think your policy recommendation is right for the right reasons and in the rightamount I don't think we should expect the market to be particularly pleased with our action There is a fair likelihood that the market correction in both stocks and bonds will continue partially because even though the market is erratic some will think our move is not as big as they would like it to be But more importantly we are near the year-end the markets are relatively thin and people have some very large gains that they may well decide to realize so that 1995 will look like a good year for them We might also have some additional stock selling shortly after the turn of the year There does seem to be a fair number of investors who have held off selling stocks or selling bonds for that matter in the hope that the capital gains tax will be lower effective January 1 1996 How much of that sentiment there is nobody knows but I believe that there is someIn my view it is very important that we not do more than 25 basis points and that we not touch the discount rate because there is sufficient uncertainty that even though I happen to agree that your hypothesis is likely to turn out to be right I think we should proceed cautiously While I am very much a member of the opportunistic school for achieving price stability I am a near­ fanatic believer in achieving price stability I think that the 25 basis point move leaves our price stability drive very much intact,Mr Chairman on the basis of my earlier comments nobody will be surprised that I think your policy recommendation is right for the right reasons and in the rightamount I don't think we should expect the market to be particularly pleased with our action There is a fair likelihood that the market correction in both stocks and bonds will continue partially because even though the market is erratic some will think our move is not as big as they would like it to be But more importantly we are near the year-end the markets are relatively thin and people have some very large gains that they may well decide to realize so that 1995 will look like a good year for them We might also have some additional stock selling shortly after the turn of the year There does seem to be a fair number of investors who have held off selling stocks or selling bonds for that matter in the hope that the capital gains tax will be lower effective January 1 1996 How much of that sentiment there is nobody knows but I believe that there is someIn my view it is very important that we not do more than 25 basis points and that we not touch the discount rate because there is sufficient uncertainty that even though I happen to agree that your hypothesis is likely to turn out to be right I think we should proceed cautiously While I am very much a member of the opportunistic school for achieving price stability I am a near­ fanatic believer in achieving price stability I think that the 25 basis point move leaves our price stability drive very much intact,19951219
174,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Blinder,Governor Blinder,19951219
175,MR BLINDER,MR BLINDER Thank you Mr Chairman I am one of those opportunists who think that we have the real funds rate too high As you said it's higher than it was at the peak of our tightening I don't see a reason to keep it there I hope you will allow me to agree with the reasons that you gave for lowering the rate without signing on to your brave new world scenario which I am not quite ready to do I do agree 100 percent with all your reasons--the level of real interest rates a weaker forecast than that in the Greenbook and the minimal inflationary dangers I definitely want to underscore that we are quite fortunate to be sitting here on December 19-­ ironically we are quite fortunate but the country is not--able to take this action and disassociate it entirely from the budget negotiation process which I think is a very good thing for the Federal Reserve Do it now,Thank you Mr Chairman I am one of those opportunists who think that we have the real funds rate too high As you said it's higher than it was at the peak of our tightening I don't see a reason to keep it there I hope you will allow me to agree with the reasons that you gave for lowering the rate without signing on to your brave new world scenario which I am not quite ready to do I do agree 100 percent with all your reasons--the level of real interest rates a weaker forecast than that in the Greenbook and the minimal inflationary dangers I definitely want to underscore that we are quite fortunate to be sitting here on December 19-­ ironically we are quite fortunate but the country is not--able to take this action and disassociate it entirely from the budget negotiation process which I think is a very good thing for the Federal Reserve Do it now,19951219
176,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Anything on symmetry?,Anything on symmetry?,19951219
177,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH Symmetric is fine with me ,Symmetric is fine with me,19951219
178,MR BLINDER,MR BLINDER Symmetric will be okay with me,Symmetric will be okay with me,19951219
179,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Melzer,President Melzer,19951219
180,MR MELZER,MR MELZER Thanks Alan Not surprisingly I would prefer alternative B because I think we have the opportunity to move inflation and inflation expectations lower in the context of an economy that is continuing to expand generally in line with the 10- year moving average I also feel very strongly that 3 percent inflation expectations are too high On the other hand I can accept some easing of restraint My quibble is really with its timing and not so much with the direction in which we are moving I think the stance of policy will still be somewhat restrictive with a 25 basis point reduction and such a reduction could well be consistent with lower inflation I think the risk and you put your finger on thishas to do with how our actions are perceived People could well ask whether we are committed to long-term price stability or preoccupied with short-term considerations relating to the real economy The statement you read that would accompany this action is very significant in terms of not mentioning the real economy In fact I had a comment on the minutes for the November meeting that I passed on to Don and Norm; we had almost two pages of draft text with respect to the policy decision last time before inflation was mentioned So no matter what we say in that statement for a lot of reasons the perception is out there and will be out there that we are moving in part in response to concerns about the real economy I would strongly object to any move greater than 25 basis points now or one that involved a cut in the discount rate for the reasons you cited I agree that an advantage of moving now though not a reason is to emphasize the absence of any short-run linkage between monetaLy policy and fiscal policy negotiations,Thanks Alan Not surprisingly I would prefer alternative B because I think we have the opportunity to move inflation and inflation expectations lower in the context of an economy that is continuing to expand generally in line with the 10- year moving average I also feel very strongly that 3 percent inflation expectations are too high On the other hand I can accept some easing of restraint My quibble is really with its timing and not so much with the direction in which we are moving I think the stance of policy will still be somewhat restrictive with a 25 basis point reduction and such a reduction could well be consistent with lower inflation I think the risk and you put your finger on thishas to do with how our actions are perceived People could well ask whether we are committed to long-term price stability or preoccupied with short-term considerations relating to the real economy The statement you read that would accompany this action is very significant in terms of not mentioning the real economy In fact I had a comment on the minutes for the November meeting that I passed on to Don and Norm; we had almost two pages of draft text with respect to the policy decision last time before inflation was mentioned So no matter what we say in that statement for a lot of reasons the perception is out there and will be out there that we are moving in part in response to concerns about the real economy I would strongly object to any move greater than 25 basis points now or one that involved a cut in the discount rate for the reasons you cited I agree that an advantage of moving now though not a reason is to emphasize the absence of any short-run linkage between monetaLy policy and fiscal policy negotiations,19951219
181,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Broaddus,President Broaddus,19951219
182,MR BROADDUS,MR BROADDUS Mr Chairman I won't say anything about the budget but I might just mention the economy in passing I think your longer-term vision of what I would describe as a permanent or at least persistent positive supply shock is an appealing hypothesis and may well be a valid one But in talking about today's policy decision I am taking a little shorter-run point of view Clearly one can make a case for some easing this morning; I don't deny that But on the bottom line I would come out with Cathy and Tom as I am sure will not be surprising There are risks in taking this action now There is a risk that we may send a message at least to some people that we think the economy still has a good bit of room to run even though we had a very strong third quarter and we may well find that we have a relatively strong fourth quarter when the figures come out I feel there is a risk that they could undermine our credibility at a time when we may well be on the verge of a breakthrough in our quest for price stability I mentioned in my economic statement that I think the current situation and the very short-term outlook are unusually uncertain I know one can always make the case and sometimes it's made too frequently to wait until the next number or the next batch of data but to me that argument seems more compelling in this situation than normally Against that background I think our best move today is no move The economy's strength in the third quarter the likely possibility that we will get another strong quarter in the current quarter and the economy's proximity to something like potential gdp all argue to me that it's better to wait at this point,Mr Chairman I won't say anything about the budget but I might just mention the economy in passing I think your longer-term vision of what I would describe as a permanent or at least persistent positive supply shock is an appealing hypothesis and may well be a valid one But in talking about today's policy decision I am taking a little shorter-run point of view Clearly one can make a case for some easing this morning; I don't deny that But on the bottom line I would come out with Cathy and Tom as I am sure will not be surprising There are risks in taking this action now There is a risk that we may send a message at least to some people that we think the economy still has a good bit of room to run even though we had a very strong third quarter and we may well find that we have a relatively strong fourth quarter when the figures come out I feel there is a risk that they could undermine our credibility at a time when we may well be on the verge of a breakthrough in our quest for price stability I mentioned in my economic statement that I think the current situation and the very short-term outlook are unusually uncertain I know one can always make the case and sometimes it's made too frequently to wait until the next number or the next batch of data but to me that argument seems more compelling in this situation than normally Against that background I think our best move today is no move The economy's strength in the third quarter the likely possibility that we will get another strong quarter in the current quarter and the economy's proximity to something like potential gdp all argue to me that it's better to wait at this point,19951219
183,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Lindsey,Governor Lindsey,19951219
184,MR LINDSEY,MR LINDSEY Thank you Mr Chairman Having dissented in favor of ease last time I am reminded of Governor Blinder's basketball coach I certainly support your recommendation I also support your view that there should be no mention of fiscal policy in our statement but I do think that in fact there will be some linkage made and in this case an unfortunate one We would have been much better off to have moved in November Also I don't think we should pretend that we in fact ignore fiscal policy in our actions To do so would be silly The government is one-third of the economy For us to ignore the actions of one-third of the economy well we don't do that If there were a 10 percent cut in government spending or a 10percent tax increase would any of us say that we should hold the nominal fed funds rate the same? That is just preposterous I don't think that was what is implied; we certainly pay attention to fiscal policy I would give those two cases as examples of demand shocks where we clearly should respond There is also a question about government causing a supply shock For example if the government were to raise the minimum wage to $10 an hour that would be an adverse supply shock If I followed Don's outline trying to be symmetric in following your logic we would respond to that with a cut in interest rates It's an adverse supply shock,Thank you Mr Chairman Having dissented in favor of ease last time I am reminded of Governor Blinder's basketball coach I certainly support your recommendation I also support your view that there should be no mention of fiscal policy in our statement but I do think that in fact there will be some linkage made and in this case an unfortunate one We would have been much better off to have moved in November Also I don't think we should pretend that we in fact ignore fiscal policy in our actions To do so would be silly The government is one-third of the economy For us to ignore the actions of one-third of the economy well we don't do that If there were a 10 percent cut in government spending or a 10percent tax increase would any of us say that we should hold the nominal fed funds rate the same? That is just preposterous I don't think that was what is implied; we certainly pay attention to fiscal policy I would give those two cases as examples of demand shocks where we clearly should respond There is also a question about government causing a supply shock For example if the government were to raise the minimum wage to $10 an hour that would be an adverse supply shock If I followed Don's outline trying to be symmetric in following your logic we would respond to that with a cut in interest rates It's an adverse supply shock,19951219
185,MR KOHN,MR KOHN I don't think the Committee would want to cut rates in that caseSPEAKER(?) No a rise in rates,I don't think the Committee would want to cut rates in that caseSPEAKER(?) No a rise in rates,19951219
186,MR LINDSEY,MR LINDSEY A rise in interest rates yes So we should make ourselves even more miserable! I think this sort of analysis tends to break down and that's why I have problems with the difference between a demand shock and a supply shock Basically when it comes to government actions on the supply side I really don't think that we should get in the way I think that's particularly applicable to what I am afraid may be the response next year to our action today There was a major bond market rally this year in large part because of an expectation that the out-year federal deficits were going to be reduced substantially If those reductions do not come to pass and according to reports yesterday's stock and bond market corrections were in large part linked to the first realization on Wall Street that such reductions may not materialize we may have a backup in intermediate and long rates If that were to happen I would view that as an adverse supply shock Government is doing something stupid and the markets know it Therefore there is less confidence reflected in the price at which the markets are willing to lend to the government If that were to occur I don't think there is a lot we could do to undo it So I will look forward between this meeting and the next meeting to see what happens on the intermediate- and long­ term portions of the yield curve If in fact we get a backup I think it is going to be very difficult to make any further easing movesThank you,A rise in interest rates yes So we should make ourselves even more miserable! I think this sort of analysis tends to break down and that's why I have problems with the difference between a demand shock and a supply shock Basically when it comes to government actions on the supply side I really don't think that we should get in the way I think that's particularly applicable to what I am afraid may be the response next year to our action today There was a major bond market rally this year in large part because of an expectation that the out-year federal deficits were going to be reduced substantially If those reductions do not come to pass and according to reports yesterday's stock and bond market corrections were in large part linked to the first realization on Wall Street that such reductions may not materialize we may have a backup in intermediate and long rates If that were to happen I would view that as an adverse supply shock Government is doing something stupid and the markets know it Therefore there is less confidence reflected in the price at which the markets are willing to lend to the government If that were to occur I don't think there is a lot we could do to undo it So I will look forward between this meeting and the next meeting to see what happens on the intermediate- and long­ term portions of the yield curve If in fact we get a backup I think it is going to be very difficult to make any further easing movesThank you,19951219
187,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Stern,President Stern,19951219
188,MR STERN,MR STERN Thank you Mr Chairman First of all Don let me say that I appreciate your effort here in looking at opportunistic versus deliberate strategies I found this very helpful I understand better what I meant! [Laughter],Thank you Mr Chairman First of all Don let me say that I appreciate your effort here in looking at opportunistic versus deliberate strategies I found this very helpful I understand better what I meant! [Laughter],19951219
189,MS MINEHAN,MS MINEHAN I'm glad you do Gary! [Laughter],I'm glad you do Gary! [Laughter],19951219
190,MR STERN,"MR STERN Maybe I'm the only one Just to talk a minute about that I do think the opportunistic approach is the one we ought to follow I say that because as I understand the evidence and given the quality of the evidence and both may be flawed--that is my understanding and the evidence [Laughter]--it doesn't suggest that there are big gains in taking inflation from 3 percent to 1 percent or something like that If that's true we should not want to pay a very big cost to do that I think that comes out in favor of an opportunistic approach Having said that it may surprise you tolearn that I favor no change in policy at this meeting As I commented earlier while I believe that we may get a soggy quarter or two because of the inventory situation there is nothing at the moment we are going to do about that with a policy change As I look out further into 1996 and 1997 I am hard pressed to see cumulative weakness in the economy I am hard pressed to see a significant problem that I can identify Yes there can always be shocks; yes I recognize that there are risks but I think there is a good possibility that something like the Greenbook forecast will be realized Maybe real short-term interest rates are on the high side but I guess I am not entirely persuaded of that Even if they are perhaps that will reveal itself in lower inflation rather than anything else So at this juncture I would favor ""no change""","Maybe I'm the only one Just to talk a minute about that I do think the opportunistic approach is the one we ought to follow I say that because as I understand the evidence and given the quality of the evidence and both may be flawed--that is my understanding and the evidence [Laughter]--it doesn't suggest that there are big gains in taking inflation from 3 percent to 1 percent or something like that If that's true we should not want to pay a very big cost to do that I think that comes out in favor of an opportunistic approach Having said that it may surprise you tolearn that I favor no change in policy at this meeting As I commented earlier while I believe that we may get a soggy quarter or two because of the inventory situation there is nothing at the moment we are going to do about that with a policy change As I look out further into 1996 and 1997 I am hard pressed to see cumulative weakness in the economy I am hard pressed to see a significant problem that I can identify Yes there can always be shocks; yes I recognize that there are risks but I think there is a good possibility that something like the Greenbook forecast will be realized Maybe real short-term interest rates are on the high side but I guess I am not entirely persuaded of that Even if they are perhaps that will reveal itself in lower inflation rather than anything else So at this juncture I would favor ""no change""",19951219
191,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Moskow,President Moskow,19951219
192,MR MOSKOW,MR MOSKOW Mr Chairman I really appreciated your discussion of longer-term trends You discussed some of them in your talk when you were out in Chicago and I think that has been very helpful My preference actually is to wait at this meeting and not to move today To quote Mike Prell growth is not steady and we had a very strong third quarter and it could be that the sogginess we see in the economy now is just some slowing down from that quarter I don't see any urgency to move today as opposed to the next meeting and I think the 25 basis points symbolically is extremely important even though it's not 50 basis points I should add however that I don't feel strongly enough to dissent I think as Larry Lindsey said that there will be some linkage to the budget discussions that are going on now although that was not even mentioned in any of our discussion earlier today I agree that it is very important in the press release you are suggesting to relate our action to receding inflation and declining inflationary expectations I certainly would not want to change the discount rate I agree with the symmetric language proposal as well,Mr Chairman I really appreciated your discussion of longer-term trends You discussed some of them in your talk when you were out in Chicago and I think that has been very helpful My preference actually is to wait at this meeting and not to move today To quote Mike Prell growth is not steady and we had a very strong third quarter and it could be that the sogginess we see in the economy now is just some slowing down from that quarter I don't see any urgency to move today as opposed to the next meeting and I think the 25 basis points symbolically is extremely important even though it's not 50 basis points I should add however that I don't feel strongly enough to dissent I think as Larry Lindsey said that there will be some linkage to the budget discussions that are going on now although that was not even mentioned in any of our discussion earlier today I agree that it is very important in the press release you are suggesting to relate our action to receding inflation and declining inflationary expectations I certainly would not want to change the discount rate I agree with the symmetric language proposal as well,19951219
193,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Parry,President Parry,19951219
194,MR PARRY,MR PARRY Mr Chairman I don't believe that a rising real funds rate is warranted at this time Also our nominal income targeting rule that we follow calls for a cut in the funds rate of about 25 basis points Therefore I favor your recommendation and also the symmetric language you proposed At least in terms of the work that my staff has done it is quite possible that we may have to reverse that reduction sometime in 1996 if we maintain our longer-term price stability objective As I think I indicated in July clearly a move down at this time should be accompanied by the recognition that it may have to be followed by a move in the other direction at some later time,Mr Chairman I don't believe that a rising real funds rate is warranted at this time Also our nominal income targeting rule that we follow calls for a cut in the funds rate of about 25 basis points Therefore I favor your recommendation and also the symmetric language you proposed At least in terms of the work that my staff has done it is quite possible that we may have to reverse that reduction sometime in 1996 if we maintain our longer-term price stability objective As I think I indicated in July clearly a move down at this time should be accompanied by the recognition that it may have to be followed by a move in the other direction at some later time,19951219
195,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Phillips,Governor Phillips,19951219
196,MS PHILLIPS,MS PHILLIPS I can support your recommendation for a small easing move but I don't think that the case is very strong; we could wait The economy is growing; the stock market is strong; the Wall Street Journal says we are off the hook; and the shrimp index is up! But we are behind the yield curve perhaps by 50 to 75 basis points We are getting mixed reports on demand which to me reduces the chance of an upside breakout I think the range of potential outcomes on thefiscal situation has narrowed and I agree that we should not be holding back until there is a resolution In fact a move today would clarify that we are in fact taking into account the overall economic situation and not tying ourselves or being tied by a particular budget situation To me the crucial thing is the inflation experience It is much improved I think there is a good chance that inflation may not pick up at least in the near term given the slackening growth in demand the increases in capacity the international competitive pressures and the labor market flexibility that we have talked about Maybe this is the time to seize the opportunity and I don't see that there is much reason to wait If we go ahead and move today then I would think that a symmetric directive is appropriate,I can support your recommendation for a small easing move but I don't think that the case is very strong; we could wait The economy is growing; the stock market is strong; the Wall Street Journal says we are off the hook; and the shrimp index is up! But we are behind the yield curve perhaps by 50 to 75 basis points We are getting mixed reports on demand which to me reduces the chance of an upside breakout I think the range of potential outcomes on thefiscal situation has narrowed and I agree that we should not be holding back until there is a resolution In fact a move today would clarify that we are in fact taking into account the overall economic situation and not tying ourselves or being tied by a particular budget situation To me the crucial thing is the inflation experience It is much improved I think there is a good chance that inflation may not pick up at least in the near term given the slackening growth in demand the increases in capacity the international competitive pressures and the labor market flexibility that we have talked about Maybe this is the time to seize the opportunity and I don't see that there is much reason to wait If we go ahead and move today then I would think that a symmetric directive is appropriate,19951219
